,country,year,cases,sex,age
60964,MH,2005,2.0,f,25-34
66733,MH,2005,4.0,f,35-44
72502,MH,2005,3.0,f,45-54
78271,MH,2005,4.0,f,55-64
84040,MH,2005,2.0,f,65
9044,MH,2006,4.0,m,15-24
14813,MH,2006,3.0,m,25-34
20582,MH,2006,4.0,m,35-44
26351,MH,2006,6.0,m,45-54
32120,MH,2006,3.0,m,55-64
37889,MH,2006,2.0,m,65
49427,MH,2006,2.0,f,0-14
55196,MH,2006,2.0,f,15-24
60965,MH,2006,3.0,f,25-34
66734,MH,2006,3.0,f,35-44
72503,MH,2006,7.0,f,45-54
78272,MH,2006,4.0,f,55-64
84041,MH,2006,2.0,f,65
3276,MH,2007,0.0,m,0-14
9045,MH,2007,1.0,m,15-24
14814,MH,2007,1.0,m,25-34
20583,MH,2007,2.0,m,35-44
26352,MH,2007,5.0,m,45-54
32121,MH,2007,1.0,m,55-64
37890,MH,2007,0.0,m,65
49428,MH,2007,1.0,f,0-14
55197,MH,2007,3.0,f,15-24
60966,MH,2007,3.0,f,25-34
66735,MH,2007,2.0,f,35-44
72504,MH,2007,3.0,f,45-54
78273,MH,2007,3.0,f,55-64
84042,MH,2007,0.0,f,65
3277,MH,2008,1.0,m,0-14
9046,MH,2008,1.0,m,15-24
14815,MH,2008,1.0,m,25-34
20584,MH,2008,2.0,m,35-44
26353,MH,2008,3.0,m,45-54
32122,MH,2008,0.0,m,55-64
37891,MH,2008,0.0,m,65
43660,MH,2008,0.0,m,unknown
49429,MH,2008,2.0,f,0-14
55198,MH,2008,3.0,f,15-24
60967,MH,2008,2.0,f,25-34
66736,MH,2008,4.0,f,35-44
72505,MH,2008,5.0,f,45-54
78274,MH,2008,1.0,f,55-64
84043,MH,2008,0.0,f,65
89812,MH,2008,0.0,f,unknown
3281,MK,1995,2.0,m,0-14
9050,MK,1995,15.0,m,15-24
14819,MK,1995,42.0,m,25-34
20588,MK,1995,45.0,m,35-44
26357,MK,1995,33.0,m,45-54
32126,MK,1995,29.0,m,55-64
37895,MK,1995,24.0,m,65
49433,MK,1995,2.0,f,0-14
55202,MK,1995,32.0,f,15-24
60971,MK,1995,30.0,f,25-34
66740,MK,1995,20.0,f,35-44
72509,MK,1995,11.0,f,45-54
78278,MK,1995,17.0,f,55-64
84047,MK,1995,17.0,f,65
3282,MK,1996,5.0,m,0-14
9051,MK,1996,17.0,m,15-24
14820,MK,1996,20.0,m,25-34
20589,MK,1996,35.0,m,35-44
26358,MK,1996,16.0,m,45-54
32127,MK,1996,25.0,m,55-64
37896,MK,1996,22.0,m,65
49434,MK,1996,3.0,f,0-14
55203,MK,1996,15.0,f,15-24
60972,MK,1996,25.0,f,25-34
66741,MK,1996,17.0,f,35-44
72510,MK,1996,9.0,f,45-54
78279,MK,1996,19.0,f,55-64
84048,MK,1996,12.0,f,65
3283,MK,1997,1.0,m,0-14
9052,MK,1997,8.0,m,15-24
14821,MK,1997,21.0,m,25-34
20590,MK,1997,25.0,m,35-44
26359,MK,1997,24.0,m,45-54
32128,MK,1997,21.0,m,55-64
37897,MK,1997,21.0,m,65
49435,MK,1997,1.0,f,0-14
55204,MK,1997,14.0,f,15-24
60973,MK,1997,19.0,f,25-34
66742,MK,1997,13.0,f,35-44
72511,MK,1997,6.0,f,45-54
78280,MK,1997,7.0,f,55-64
84049,MK,1997,11.0,f,65
3284,MK,1998,3.0,m,0-14
9053,MK,1998,14.0,m,15-24
14822,MK,1998,19.0,m,25-34
20591,MK,1998,56.0,m,35-44
26360,MK,1998,18.0,m,45-54
32129,MK,1998,21.0,m,55-64
37898,MK,1998,13.0,m,65
49436,MK,1998,5.0,f,0-14
55205,MK,1998,16.0,f,15-24
60974,MK,1998,18.0,f,25-34
66743,MK,1998,8.0,f,35-44
72512,MK,1998,8.0,f,45-54
78281,MK,1998,6.0,f,55-64
84050,MK,1998,4.0,f,65
3285,MK,1999,1.0,m,0-14
9054,MK,1999,11.0,m,15-24
14823,MK,1999,10.0,m,25-34
20592,MK,1999,19.0,m,35-44
26361,MK,1999,27.0,m,45-54
32130,MK,1999,15.0,m,55-64
37899,MK,1999,5.0,m,65
49437,MK,1999,1.0,f,0-14
55206,MK,1999,7.0,f,15-24
60975,MK,1999,9.0,f,25-34
66744,MK,1999,5.0,f,35-44
72513,MK,1999,1.0,f,45-54
78282,MK,1999,10.0,f,55-64
84051,MK,1999,1.0,f,65
3286,MK,2000,5.0,m,0-14
9055,MK,2000,8.0,m,15-24
14824,MK,2000,14.0,m,25-34
20593,MK,2000,20.0,m,35-44
26362,MK,2000,19.0,m,45-54
32131,MK,2000,20.0,m,55-64
37900,MK,2000,14.0,m,65
49438,MK,2000,1.0,f,0-14
55207,MK,2000,15.0,f,15-24
60976,MK,2000,14.0,f,25-34
66745,MK,2000,17.0,f,35-44
72514,MK,2000,5.0,f,45-54
78283,MK,2000,5.0,f,55-64
84052,MK,2000,10.0,f,65
3287,MK,2001,1.0,m,0-14
9056,MK,2001,10.0,m,15-24
14825,MK,2001,17.0,m,25-34
20594,MK,2001,17.0,m,35-44
26363,MK,2001,15.0,m,45-54
32132,MK,2001,21.0,m,55-64
37901,MK,2001,16.0,m,65
49439,MK,2001,1.0,f,0-14
55208,MK,2001,17.0,f,15-24
60977,MK,2001,18.0,f,25-34
66746,MK,2001,14.0,f,35-44
72515,MK,2001,7.0,f,45-54
78284,MK,2001,3.0,f,55-64
84053,MK,2001,7.0,f,65
3288,MK,2002,2.0,m,0-14
9057,MK,2002,20.0,m,15-24
14826,MK,2002,17.0,m,25-34
20595,MK,2002,28.0,m,35-44
26364,MK,2002,31.0,m,45-54
32133,MK,2002,22.0,m,55-64
37902,MK,2002,7.0,m,65
49440,MK,2002,3.0,f,0-14
55209,MK,2002,18.0,f,15-24
60978,MK,2002,24.0,f,25-34
66747,MK,2002,12.0,f,35-44
72516,MK,2002,4.0,f,45-54
78285,MK,2002,6.0,f,55-64
84054,MK,2002,6.0,f,65
3289,MK,2003,1.0,m,0-14
9058,MK,2003,20.0,m,15-24
14827,MK,2003,23.0,m,25-34
20596,MK,2003,35.0,m,35-44
26365,MK,2003,28.0,m,45-54
32134,MK,2003,17.0,m,55-64
37903,MK,2003,17.0,m,65
49441,MK,2003,0.0,f,0-14
55210,MK,2003,16.0,f,15-24
60979,MK,2003,16.0,f,25-34
66748,MK,2003,9.0,f,35-44
72517,MK,2003,9.0,f,45-54
78286,MK,2003,1.0,f,55-64
84055,MK,2003,8.0,f,65
3290,MK,2004,2.0,m,0-14
9059,MK,2004,12.0,m,15-24
14828,MK,2004,18.0,m,25-34
20597,MK,2004,19.0,m,35-44
26366,MK,2004,33.0,m,45-54
32135,MK,2004,21.0,m,55-64
37904,MK,2004,15.0,m,65
49442,MK,2004,0.0,f,0-14
55211,MK,2004,15.0,f,15-24
60980,MK,2004,20.0,f,25-34
66749,MK,2004,19.0,f,35-44
72518,MK,2004,6.0,f,45-54
78287,MK,2004,3.0,f,55-64
84056,MK,2004,17.0,f,65
3291,MK,2005,2.0,m,0-14
9060,MK,2005,14.0,m,15-24
14829,MK,2005,20.0,m,25-34
20598,MK,2005,23.0,m,35-44
26367,MK,2005,20.0,m,45-54
32136,MK,2005,18.0,m,55-64
37905,MK,2005,13.0,m,65
43674,MK,2005,1.0,m,unknown
49443,MK,2005,2.0,f,0-14
55212,MK,2005,17.0,f,15-24
60981,MK,2005,13.0,f,25-34
66750,MK,2005,10.0,f,35-44
72519,MK,2005,7.0,f,45-54
78288,MK,2005,5.0,f,55-64
84057,MK,2005,13.0,f,65
89826,MK,2005,0.0,f,unknown
3292,MK,2006,0.0,m,0-14
9061,MK,2006,15.0,m,15-24
14830,MK,2006,15.0,m,25-34
20599,MK,2006,25.0,m,35-44
26368,MK,2006,37.0,m,45-54
32137,MK,2006,18.0,m,55-64
37906,MK,2006,7.0,m,65
43675,MK,2006,0.0,m,unknown
49444,MK,2006,3.0,f,0-14
55213,MK,2006,16.0,f,15-24
60982,MK,2006,9.0,f,25-34
66751,MK,2006,9.0,f,35-44
72520,MK,2006,6.0,f,45-54
78289,MK,2006,7.0,f,55-64
84058,MK,2006,11.0,f,65
89827,MK,2006,0.0,f,unknown
3293,MK,2007,1.0,m,0-14
9062,MK,2007,12.0,m,15-24
14831,MK,2007,22.0,m,25-34
20600,MK,2007,27.0,m,35-44
26369,MK,2007,46.0,m,45-54
32138,MK,2007,21.0,m,55-64
37907,MK,2007,19.0,m,65
43676,MK,2007,0.0,m,unknown
49445,MK,2007,4.0,f,0-14
55214,MK,2007,11.0,f,15-24
60983,MK,2007,12.0,f,25-34
66752,MK,2007,9.0,f,35-44
72521,MK,2007,4.0,f,45-54
78290,MK,2007,4.0,f,55-64
84059,MK,2007,8.0,f,65
89828,MK,2007,0.0,f,unknown
3294,MK,2008,1.0,m,0-14
9063,MK,2008,18.0,m,15-24
14832,MK,2008,21.0,m,25-34
20601,MK,2008,13.0,m,35-44
26370,MK,2008,25.0,m,45-54
32139,MK,2008,15.0,m,55-64
37908,MK,2008,15.0,m,65
43677,MK,2008,0.0,m,unknown
49446,MK,2008,2.0,f,0-14
55215,MK,2008,24.0,f,15-24
60984,MK,2008,15.0,f,25-34
66753,MK,2008,14.0,f,35-44
72522,MK,2008,8.0,f,45-54
78291,MK,2008,7.0,f,55-64
84060,MK,2008,10.0,f,65
89829,MK,2008,0.0,f,unknown
3310,ML,1995,27.0,m,0-14
9079,ML,1995,72.0,m,15-24
14848,ML,1995,357.0,m,25-34
20617,ML,1995,294.0,m,35-44
26386,ML,1995,181.0,m,45-54
32155,ML,1995,138.0,m,55-64
37924,ML,1995,102.0,m,65
49462,ML,1995,31.0,f,0-14
55231,ML,1995,132.0,f,15-24
61000,ML,1995,184.0,f,25-34
66769,ML,1995,128.0,f,35-44
72538,ML,1995,107.0,f,45-54
78307,ML,1995,61.0,f,55-64
84076,ML,1995,52.0,f,65
3311,ML,1996,19.0,m,0-14
9080,ML,1996,182.0,m,15-24
14849,ML,1996,408.0,m,25-34
20618,ML,1996,364.0,m,35-44
26387,ML,1996,226.0,m,45-54
32156,ML,1996,157.0,m,55-64
37925,ML,1996,136.0,m,65
49463,ML,1996,21.0,f,0-14
55232,ML,1996,153.0,f,15-24
61001,ML,1996,197.0,f,25-34
66770,ML,1996,128.0,f,35-44
72539,ML,1996,95.0,f,45-54
78308,ML,1996,51.0,f,55-64
84077,ML,1996,36.0,f,65
3312,ML,1997,16.0,m,0-14
9081,ML,1997,226.0,m,15-24
14850,ML,1997,559.0,m,25-34
20619,ML,1997,493.0,m,35-44
26388,ML,1997,357.0,m,45-54
32157,ML,1997,255.0,m,55-64
37926,ML,1997,164.0,m,65
49464,ML,1997,15.0,f,0-14
55233,ML,1997,178.0,f,15-24
61002,ML,1997,264.0,f,25-34
66771,ML,1997,167.0,f,35-44
72540,ML,1997,111.0,f,45-54
78309,ML,1997,60.0,f,55-64
84078,ML,1997,34.0,f,65
3313,ML,1998,13.0,m,0-14
9082,ML,1998,193.0,m,15-24
14851,ML,1998,501.0,m,25-34
20620,ML,1998,428.0,m,35-44
26389,ML,1998,308.0,m,45-54
32158,ML,1998,205.0,m,55-64
37927,ML,1998,130.0,m,65
49465,ML,1998,11.0,f,0-14
55234,ML,1998,173.0,f,15-24
61003,ML,1998,237.0,f,25-34
66772,ML,1998,164.0,f,35-44
72541,ML,1998,88.0,f,45-54
78310,ML,1998,79.0,f,55-64
84079,ML,1998,30.0,f,65
3314,ML,1999,19.0,m,0-14
9083,ML,1999,235.0,m,15-24
14852,ML,1999,475.0,m,25-34
20621,ML,1999,429.0,m,35-44
26390,ML,1999,315.0,m,45-54
32159,ML,1999,216.0,m,55-64
37928,ML,1999,129.0,m,65
49466,ML,1999,21.0,f,0-14
55235,ML,1999,180.0,f,15-24
61004,ML,1999,226.0,f,25-34
66773,ML,1999,171.0,f,35-44
72542,ML,1999,120.0,f,45-54
78311,ML,1999,96.0,f,55-64
84080,ML,1999,58.0,f,65
3315,ML,2000,23.0,m,0-14
9084,ML,2000,206.0,m,15-24
14853,ML,2000,430.0,m,25-34
20622,ML,2000,396.0,m,35-44
26391,ML,2000,297.0,m,45-54
32160,ML,2000,235.0,m,55-64
37929,ML,2000,144.0,m,65
49467,ML,2000,14.0,f,0-14
55236,ML,2000,174.0,f,15-24
61005,ML,2000,232.0,f,25-34
66774,ML,2000,152.0,f,35-44
72543,ML,2000,106.0,f,45-54
78312,ML,2000,75.0,f,55-64
84081,ML,2000,43.0,f,65
3317,ML,2002,20.0,m,0-14
9086,ML,2002,209.0,m,15-24
14855,ML,2002,547.0,m,25-34
20624,ML,2002,447.0,m,35-44
26393,ML,2002,430.0,m,45-54
32162,ML,2002,151.0,m,55-64
37931,ML,2002,72.0,m,65
49469,ML,2002,39.0,f,0-14
55238,ML,2002,141.0,f,15-24
61007,ML,2002,250.0,f,25-34
66776,ML,2002,166.0,f,35-44
72545,ML,2002,190.0,f,45-54
78314,ML,2002,71.0,f,55-64
84083,ML,2002,24.0,f,65
3318,ML,2003,32.0,m,0-14
9087,ML,2003,348.0,m,15-24
14856,ML,2003,619.0,m,25-34
20625,ML,2003,438.0,m,35-44
26394,ML,2003,330.0,m,45-54
32163,ML,2003,201.0,m,55-64
37932,ML,2003,115.0,m,65
49470,ML,2003,29.0,f,0-14
55239,ML,2003,172.0,f,15-24
61008,ML,2003,278.0,f,25-34
66777,ML,2003,212.0,f,35-44
72546,ML,2003,123.0,f,45-54
78315,ML,2003,73.0,f,55-64
84084,ML,2003,45.0,f,65
3319,ML,2004,28.0,m,0-14
9088,ML,2004,302.0,m,15-24
14857,ML,2004,584.0,m,25-34
20626,ML,2004,473.0,m,35-44
26395,ML,2004,316.0,m,45-54
32164,ML,2004,219.0,m,55-64
37933,ML,2004,147.0,m,65
49471,ML,2004,29.0,f,0-14
55240,ML,2004,191.0,f,15-24
61009,ML,2004,284.0,f,25-34
66778,ML,2004,183.0,f,35-44
72547,ML,2004,151.0,f,45-54
78316,ML,2004,105.0,f,55-64
84085,ML,2004,57.0,f,65
3320,ML,2005,26.0,m,0-14
9089,ML,2005,350.0,m,15-24
14858,ML,2005,628.0,m,25-34
20627,ML,2005,539.0,m,35-44
26396,ML,2005,365.0,m,45-54
32165,ML,2005,263.0,m,55-64
37934,ML,2005,193.0,m,65
49472,ML,2005,33.0,f,0-14
55241,ML,2005,208.0,f,15-24
61010,ML,2005,348.0,f,25-34
66779,ML,2005,245.0,f,35-44
72548,ML,2005,152.0,f,45-54
78317,ML,2005,101.0,f,55-64
84086,ML,2005,72.0,f,65
3321,ML,2006,28.0,m,0-14
9090,ML,2006,361.0,m,15-24
14859,ML,2006,679.0,m,25-34
20628,ML,2006,550.0,m,35-44
26397,ML,2006,436.0,m,45-54
32166,ML,2006,272.0,m,55-64
37935,ML,2006,216.0,m,65
49473,ML,2006,30.0,f,0-14
55242,ML,2006,250.0,f,15-24
61011,ML,2006,371.0,f,25-34
66780,ML,2006,249.0,f,35-44
72549,ML,2006,168.0,f,45-54
78318,ML,2006,116.0,f,55-64
84087,ML,2006,76.0,f,65
3322,ML,2007,29.0,m,0-14
9091,ML,2007,369.0,m,15-24
14860,ML,2007,696.0,m,25-34
20629,ML,2007,570.0,m,35-44
26398,ML,2007,422.0,m,45-54
32167,ML,2007,291.0,m,55-64
37936,ML,2007,213.0,m,65
49474,ML,2007,30.0,f,0-14
55243,ML,2007,263.0,f,15-24
61012,ML,2007,385.0,f,25-34
66781,ML,2007,258.0,f,35-44
72550,ML,2007,160.0,f,45-54
78319,ML,2007,113.0,f,55-64
84088,ML,2007,95.0,f,65
3323,ML,2008,22.0,m,0-14
9092,ML,2008,453.0,m,15-24
14861,ML,2008,809.0,m,25-34
20630,ML,2008,640.0,m,35-44
26399,ML,2008,503.0,m,45-54
32168,ML,2008,314.0,m,55-64
37937,ML,2008,250.0,m,65
43706,ML,2008,0.0,m,unknown
49475,ML,2008,37.0,f,0-14
55244,ML,2008,332.0,f,15-24
61013,ML,2008,516.0,f,25-34
66782,ML,2008,320.0,f,35-44
72551,ML,2008,245.0,f,45-54
78320,ML,2008,172.0,f,55-64
84089,ML,2008,121.0,f,65
89858,ML,2008,0.0,f,unknown
3339,MM,1995,42.0,m,0-14
9108,MM,1995,713.0,m,15-24
14877,MM,1995,1423.0,m,25-34
20646,MM,1995,1401.0,m,35-44
26415,MM,1995,977.0,m,45-54
32184,MM,1995,677.0,m,55-64
37953,MM,1995,298.0,m,65
49491,MM,1995,58.0,f,0-14
55260,MM,1995,535.0,f,15-24
61029,MM,1995,729.0,f,25-34
66798,MM,1995,729.0,f,35-44
72567,MM,1995,450.0,f,45-54
78336,MM,1995,343.0,f,55-64
84105,MM,1995,154.0,f,65
3340,MM,1996,58.0,m,0-14
9109,MM,1996,767.0,m,15-24
14878,MM,1996,1511.0,m,25-34
20647,MM,1996,1535.0,m,35-44
26416,MM,1996,1110.0,m,45-54
32185,MM,1996,798.0,m,55-64
37954,MM,1996,400.0,m,65
49492,MM,1996,55.0,f,0-14
55261,MM,1996,577.0,f,15-24
61030,MM,1996,938.0,f,25-34
66799,MM,1996,817.0,f,35-44
72568,MM,1996,558.0,f,45-54
78337,MM,1996,408.0,f,55-64
84106,MM,1996,184.0,f,65
3341,MM,1997,56.0,m,0-14
9110,MM,1997,676.0,m,15-24
14879,MM,1997,1452.0,m,25-34
20648,MM,1997,1405.0,m,35-44
26417,MM,1997,1061.0,m,45-54
32186,MM,1997,753.0,m,55-64
37955,MM,1997,441.0,m,65
49493,MM,1997,54.0,f,0-14
55262,MM,1997,535.0,f,15-24
61031,MM,1997,883.0,f,25-34
66800,MM,1997,715.0,f,35-44
72569,MM,1997,492.0,f,45-54
78338,MM,1997,308.0,f,55-64
84107,MM,1997,183.0,f,65
3342,MM,1998,64.0,m,0-14
9111,MM,1998,798.0,m,15-24
14880,MM,1998,1491.0,m,25-34
20649,MM,1998,1584.0,m,35-44
26418,MM,1998,1187.0,m,45-54
32187,MM,1998,763.0,m,55-64
37956,MM,1998,438.0,m,65
49494,MM,1998,73.0,f,0-14
55263,MM,1998,650.0,f,15-24
61032,MM,1998,997.0,f,25-34
66801,MM,1998,856.0,f,35-44
72570,MM,1998,577.0,f,45-54
78339,MM,1998,382.0,f,55-64
84108,MM,1998,229.0,f,65
3343,MM,1999,37.0,m,0-14
9112,MM,1999,936.0,m,15-24
14881,MM,1999,1800.0,m,25-34
20650,MM,1999,1805.0,m,35-44
26419,MM,1999,1366.0,m,45-54
32188,MM,1999,833.0,m,55-64
37957,MM,1999,540.0,m,65
49495,MM,1999,58.0,f,0-14
55264,MM,1999,737.0,f,15-24
61033,MM,1999,1076.0,f,25-34
66802,MM,1999,919.0,f,35-44
72571,MM,1999,647.0,f,45-54
78340,MM,1999,420.0,f,55-64
84109,MM,1999,284.0,f,65
3344,MM,2000,88.0,m,0-14
9113,MM,2000,1459.0,m,15-24
14882,MM,2000,2636.0,m,25-34
20651,MM,2000,2781.0,m,35-44
26420,MM,2000,2161.0,m,45-54
32189,MM,2000,1235.0,m,55-64
37958,MM,2000,836.0,m,65
49496,MM,2000,72.0,f,0-14
55265,MM,2000,1040.0,f,15-24
61034,MM,2000,1592.0,f,25-34
66803,MM,2000,1397.0,f,35-44
72572,MM,2000,987.0,f,45-54
78341,MM,2000,592.0,f,55-64
84110,MM,2000,378.0,f,65
3345,MM,2001,69.0,m,0-14
9114,MM,2001,1800.0,m,15-24
14883,MM,2001,3253.0,m,25-34
20652,MM,2001,3353.0,m,35-44
26421,MM,2001,2624.0,m,45-54
32190,MM,2001,1443.0,m,55-64
37959,MM,2001,931.0,m,65
49497,MM,2001,98.0,f,0-14
55266,MM,2001,1306.0,f,15-24
61035,MM,2001,1918.0,f,25-34
66804,MM,2001,1568.0,f,35-44
72573,MM,2001,1186.0,f,45-54
78342,MM,2001,650.0,f,55-64
84111,MM,2001,487.0,f,65
3346,MM,2002,64.0,m,0-14
9115,MM,2002,2125.0,m,15-24
14884,MM,2002,3986.0,m,25-34
20653,MM,2002,4016.0,m,35-44
26422,MM,2002,3022.0,m,45-54
32191,MM,2002,1671.0,m,55-64
37960,MM,2002,1067.0,m,65
49498,MM,2002,109.0,f,0-14
55267,MM,2002,1563.0,f,15-24
61036,MM,2002,2044.0,f,25-34
66805,MM,2002,1758.0,f,35-44
72574,MM,2002,1348.0,f,45-54
78343,MM,2002,845.0,f,55-64
84112,MM,2002,544.0,f,65
3347,MM,2003,107.0,m,0-14
9116,MM,2003,2536.0,m,15-24
14885,MM,2003,4408.0,m,25-34
20654,MM,2003,4427.0,m,35-44
26423,MM,2003,3269.0,m,45-54
32192,MM,2003,1974.0,m,55-64
37961,MM,2003,1296.0,m,65
49499,MM,2003,154.0,f,0-14
55268,MM,2003,1781.0,f,15-24
61037,MM,2003,2442.0,f,25-34
66806,MM,2003,2003.0,f,35-44
72575,MM,2003,1491.0,f,45-54
78344,MM,2003,943.0,f,55-64
84113,MM,2003,617.0,f,65
3348,MM,2004,96.0,m,0-14
9117,MM,2004,2777.0,m,15-24
14886,MM,2004,5025.0,m,25-34
20655,MM,2004,4966.0,m,35-44
26424,MM,2004,4081.0,m,45-54
32193,MM,2004,2271.0,m,55-64
37962,MM,2004,1567.0,m,65
49500,MM,2004,120.0,f,0-14
55269,MM,2004,2020.0,f,15-24
61038,MM,2004,2622.0,f,25-34
66807,MM,2004,2228.0,f,35-44
72576,MM,2004,1800.0,f,45-54
78345,MM,2004,1122.0,f,55-64
84114,MM,2004,713.0,f,65
3349,MM,2005,132.0,m,0-14
9118,MM,2005,3401.0,m,15-24
14887,MM,2005,5877.0,m,25-34
20656,MM,2005,5888.0,m,35-44
26425,MM,2005,4585.0,m,45-54
32194,MM,2005,2557.0,m,55-64
37963,MM,2005,1764.0,m,65
49501,MM,2005,147.0,f,0-14
55270,MM,2005,2376.0,f,15-24
61039,MM,2005,3047.0,f,25-34
66808,MM,2005,2563.0,f,35-44
72577,MM,2005,2101.0,f,45-54
78346,MM,2005,1218.0,f,55-64
84115,MM,2005,885.0,f,65
3350,MM,2006,113.0,m,0-14
9119,MM,2006,3572.0,m,15-24
14888,MM,2006,6328.0,m,25-34
20657,MM,2006,6536.0,m,35-44
26426,MM,2006,5143.0,m,45-54
32195,MM,2006,2988.0,m,55-64
37964,MM,2006,2033.0,m,65
49502,MM,2006,171.0,f,0-14
55271,MM,2006,2453.0,f,15-24
61040,MM,2006,3338.0,f,25-34
66809,MM,2006,2820.0,f,35-44
72578,MM,2006,2282.0,f,45-54
78347,MM,2006,1448.0,f,55-64
84116,MM,2006,1016.0,f,65
3351,MM,2007,127.0,m,0-14
9120,MM,2007,3591.0,m,15-24
14889,MM,2007,6569.0,m,25-34
20658,MM,2007,6826.0,m,35-44
26427,MM,2007,5507.0,m,45-54
32196,MM,2007,3152.0,m,55-64
37965,MM,2007,2155.0,m,65
49503,MM,2007,159.0,f,0-14
55272,MM,2007,2719.0,f,15-24
61041,MM,2007,3500.0,f,25-34
66810,MM,2007,2998.0,f,35-44
72579,MM,2007,2486.0,f,45-54
78348,MM,2007,1601.0,f,55-64
84117,MM,2007,1198.0,f,65
3352,MM,2008,118.0,m,0-14
9121,MM,2008,3416.0,m,15-24
14890,MM,2008,6311.0,m,25-34
20659,MM,2008,6396.0,m,35-44
26428,MM,2008,5327.0,m,45-54
32197,MM,2008,3312.0,m,55-64
37966,MM,2008,2235.0,m,65
43735,MM,2008,0.0,m,unknown
49504,MM,2008,180.0,f,0-14
55273,MM,2008,2526.0,f,15-24
61042,MM,2008,3474.0,f,25-34
66811,MM,2008,2850.0,f,35-44
72580,MM,2008,2357.0,f,45-54
78349,MM,2008,1644.0,f,55-64
84118,MM,2008,1102.0,f,65
89887,MM,2008,0.0,f,unknown
3367,MN,1994,1.0,m,0-14
9136,MN,1994,23.0,m,15-24
14905,MN,1994,40.0,m,25-34
20674,MN,1994,25.0,m,35-44
26443,MN,1994,19.0,m,45-54
32212,MN,1994,6.0,m,55-64
37981,MN,1994,1.0,m,65
49519,MN,1994,10.0,f,0-14
55288,MN,1994,27.0,f,15-24
61057,MN,1994,24.0,f,25-34
66826,MN,1994,13.0,f,35-44
72595,MN,1994,8.0,f,45-54
78364,MN,1994,2.0,f,55-64
84133,MN,1994,1.0,f,65
3368,MN,1995,37.0,m,0-14
9137,MN,1995,99.0,m,15-24
14906,MN,1995,111.0,m,25-34
20675,MN,1995,68.0,m,35-44
26444,MN,1995,19.0,m,45-54
32213,MN,1995,13.0,m,55-64
37982,MN,1995,15.0,m,65
49520,MN,1995,30.0,f,0-14
55289,MN,1995,70.0,f,15-24
61058,MN,1995,78.0,f,25-34
66827,MN,1995,33.0,f,35-44
72596,MN,1995,15.0,f,45-54
78365,MN,1995,9.0,f,55-64
84134,MN,1995,25.0,f,65
3369,MN,1996,8.0,m,0-14
9138,MN,1996,103.0,m,15-24
14907,MN,1996,150.0,m,25-34
20676,MN,1996,91.0,m,35-44
26445,MN,1996,42.0,m,45-54
32214,MN,1996,24.0,m,55-64
37983,MN,1996,19.0,m,65
49521,MN,1996,17.0,f,0-14
55290,MN,1996,98.0,f,15-24
61059,MN,1996,114.0,f,25-34
66828,MN,1996,45.0,f,35-44
72597,MN,1996,27.0,f,45-54
78366,MN,1996,19.0,f,55-64
84135,MN,1996,12.0,f,65
3370,MN,1997,6.0,m,0-14
9139,MN,1997,173.0,m,15-24
14908,MN,1997,298.0,m,25-34
20677,MN,1997,204.0,m,35-44
26446,MN,1997,72.0,m,45-54
32215,MN,1997,32.0,m,55-64
37984,MN,1997,17.0,m,65
49522,MN,1997,12.0,f,0-14
55291,MN,1997,109.0,f,15-24
61060,MN,1997,134.0,f,25-34
66829,MN,1997,71.0,f,35-44
72598,MN,1997,21.0,f,45-54
78367,MN,1997,13.0,f,55-64
84136,MN,1997,9.0,f,65
3371,MN,1998,17.0,m,0-14
9140,MN,1998,213.0,m,15-24
14909,MN,1998,251.0,m,25-34
20678,MN,1998,158.0,m,35-44
26447,MN,1998,65.0,m,45-54
32216,MN,1998,32.0,m,55-64
37985,MN,1998,22.0,m,65
49523,MN,1998,32.0,f,0-14
55292,MN,1998,162.0,f,15-24
61061,MN,1998,221.0,f,25-34
66830,MN,1998,115.0,f,35-44
72599,MN,1998,32.0,f,45-54
78368,MN,1998,21.0,f,55-64
84137,MN,1998,15.0,f,65
3372,MN,1999,12.0,m,0-14
9141,MN,1999,213.0,m,15-24
14910,MN,1999,314.0,m,25-34
20679,MN,1999,178.0,m,35-44
26448,MN,1999,63.0,m,45-54
32217,MN,1999,34.0,m,55-64
37986,MN,1999,26.0,m,65
49524,MN,1999,25.0,f,0-14
55293,MN,1999,205.0,f,15-24
61062,MN,1999,252.0,f,25-34
66831,MN,1999,113.0,f,35-44
72600,MN,1999,43.0,f,45-54
78369,MN,1999,18.0,f,55-64
84138,MN,1999,17.0,f,65
3373,MN,2000,6.0,m,0-14
9142,MN,2000,181.0,m,15-24
14911,MN,2000,260.0,m,25-34
20680,MN,2000,171.0,m,35-44
26449,MN,2000,68.0,m,45-54
32218,MN,2000,38.0,m,55-64
37987,MN,2000,23.0,m,65
49525,MN,2000,32.0,f,0-14
55294,MN,2000,200.0,f,15-24
61063,MN,2000,213.0,f,25-34
66832,MN,2000,113.0,f,35-44
72601,MN,2000,41.0,f,45-54
78370,MN,2000,26.0,f,55-64
84139,MN,2000,17.0,f,65
3374,MN,2001,13.0,m,0-14
9143,MN,2001,236.0,m,15-24
14912,MN,2001,269.0,m,25-34
20681,MN,2001,179.0,m,35-44
26450,MN,2001,86.0,m,45-54
32219,MN,2001,45.0,m,55-64
37988,MN,2001,36.0,m,65
49526,MN,2001,25.0,f,0-14
55295,MN,2001,253.0,f,15-24
